	RBP_flag	seqSVM_score	seqDNN_score	BLAST_SeqOnly_score	PPI_score	PIA_score	y_ture	ProteinBERT_score	SVM_SeqOnly_NoSS_score	DNN_SeqOnly_NoSS_score
Q12908	0	0.0162405089196662	0.14811061	0.0	0.6219580110268412	0.0819128152400573	0.0	0.028981686	0.0627357545338458	0.029823026
Q16633	0	0.0254025639852776	0.14811061	0.6	0.1375866035770243	0.1017554114850162	0.0	0.0231933	0.0892705778611587	0.14591551
Q7Z4G2	0	0.1108431739345901	0.14811061	0.1	0.1372506080274969	0.174874876717382	0.0	0.0264302789999999	0.2755766361931546	0.0116591139999999
Q96ST8	0	0.4172444855486865	0.14811061	0.0222222222222222	0.5675183260622358	0.558563188125348	0.0	0.12547734	0.658765490215901	0.14591551
Q6ZN54	0	0.0303745454354478	0.14811061	0.0	0.1694423060127662	0.1571711472444057	0.0	0.03640765	0.1745148371045152	0.07428391
P54277	1	0.4639093068026437	0.40699348	0.2542372881355932	0.8260295295841941	0.8356833675489538	1.0	0.3514656	0.9121577003344314	0.14736569
Q86WT6	0	0.1598850758117376	0.14811061	0.081081081081081	0.1797386842627283	0.1190451887220944	0.0	0.1231572	0.2497695241198533	0.14591551
P08648	0	0.3003523632118937	0.7104347	0.0	0.704707921938322	0.6081932852322954	0.0	0.010653615	0.4777874885438415	0.19610046
P48443	0	0.1393193476422167	0.14811061	0.0571428571428571	0.3459344464091149	0.2887557716162996	0.0	0.0557338	0.1717216770627879	0.14591551
P07357	0	0.0780070819274084	0.14811061	0.0905172413793103	0.188075663508035	0.0940651645430091	0.0	0.013084531	0.140304861346	0.020351643
O75781	0	0.6425679119454782	0.14811061	0.2	0.3960261246128919	0.1704432534536453	0.0	0.31181264	0.5254519137687639	0.041354217
Q9NR31	1	0.5566876073321673	0.14811061	0.0285714285714285	0.7780443635606287	0.8262174904711026	1.0	0.08043453	0.2186120151992476	0.027567623
Q9NR34	0	0.3883382811957839	0.14811061	0.0	0.1857679351553486	0.1100615758773977	0.0	0.011458427	0.58123598983313	0.17833082
Q15435	0	0.4278463578014805	0.73766637	0.0532915360501567	0.5311350555607358	0.615869858339835	0.0	0.1273396	0.4145082078618429	0.10056485
P18858	0	0.7052338750136409	0.58237517	0.0	0.9016421401844734	0.934586689327728	0.0	0.65485954	0.8126824636878947	0.8430896000000001
A1L157	0	0.0218671260963534	0.14811061	0.0277777777777777	0.1570030767289413	0.1385622043093753	0.0	0.0017298162	0.0339469603542396	0.019779503
Q86SG2	0	0.2202427704420827	0.14811061	0.04135737009544	0.215127798745446	0.1789329957323053	0.0	0.05019769	0.5507302245868363	0.79341465
P18859	0	0.1753552361467849	0.14811061	0.0555555555555555	0.3485921844370125	0.3631808027016448	0.0	0.03266415	0.409414991631343	0.14591551
Q96H35	1	0.6193560476783834	0.14811061	0.9893617021276596	0.3437969467319089	0.3630701936504629	1.0	0.9857684	0.5307662657311139	0.14591551
O00291	1	0.4891667548597412	0.14811061	0.078125	0.648259436914692	0.6119366257174967	1.0	0.0246060489999999	0.4249197719046191	0.42065197
Q6P9G4	0	0.0092013426257617	0.14811061	0.0	0.1022103460531667	0.0865406844648596	0.0	0.0052778423	0.0539201703765204	0.019451017
P43088	0	0.0042213044639993	0.14811061	0.0	0.0430541875111019	0.0179716247683223	0.0	0.0015127360999999	0.0137207506776522	0.016122362
Q01433	1	0.5294259746679868	0.14811061	0.1	0.5056211946817798	0.4548000379414566	1.0	0.12984961	0.5	0.0108551739999999
Q9UGI6	0	0.432537085204241	0.14811061	0.046875	0.2065747188813549	0.0854400173304682	0.0	0.011821419	0.2426525122287408	0.012901951
Q9UGI9	0	0.1663362085447529	0.14811061	0.0769230769230769	0.4694135766176111	0.4023088754343081	0.0	0.017179519	0.1641287592923971	0.04590544
P11172	0	0.8145388173867439	0.14811061	0.0	0.8194423658281065	0.7839284769222162	0.0	0.48725083	0.7844993715157355	0.18396457
Q9BXT6	1	0.2259716013701993	0.14811061	0.5	0.234402360301315	0.6885907433254795	1.0	0.24736422	0.6569546152866357	0.0077290519999999
Q9Y4L1	1	0.9552638475785544	0.14811061	0.1935483870967742	0.8206189402685363	0.8451712039798268	1.0	0.77085876	0.9552267434363788	0.14591551
Q86XR2	0	0.5624567703493949	0.14811061	0.0	0.1267823801744285	0.0474511275727728	0.0	0.03538868	0.3852424557980353	0.21074103
Q9H074	1	0.7044575469030858	0.14811061	0.2631578947368421	0.9555399133402248	0.991688969599824	1.0	0.75628626	0.5701491719464035	0.013131995
P49910	0	0.0097494934970089	0.14811061	0.0068784801834261	0.1337320573933588	0.0784859341589303	0.0	0.008475184	0.0460724580668036	0.025418105
Q9Y2J0	0	0.8008495702096334	0.8408972	0.0483091787439613	0.8135288544341721	0.7818243986737022	0.0	0.78374374	0.5647571175300484	0.6636177
Q8IZP6	1	0.7440772599689619	0.14811061	0.1764705882352941	0.5568728162202741	0.6769393182300528	1.0	0.50361305	0.6456831742586968	0.28621072
Q9H9G7	1	0.9443754655268212	0.6383148	0.5	0.7826409448357516	0.7665110777414587	1.0	0.64487654	0.8302903560248581	0.79761463
Q4LE60	0	0.7568184596978776	0.14811061	0.2307692307692308	0.4481432872488084	0.4081513357345383	0.0	0.26223034	0.8837735978970997	0.8860306
Q96S52	0	0.3087532635153726	0.14811061	0.0	0.2475289175851838	0.1325183757583102	0.0	0.037303686	0.2296428101111135	0.014980226
Q0P5P2	0	0.047171286218887	0.14811061	0.1666666666666666	0.15303432412701	0.2060259468322553	0.0	0.0040586293	0.0855974644298855	0.32297614
Q9Y696	1	0.758625847004584	0.15761447	0.0	0.7910415706423957	0.6212835063937919	1.0	0.20315456	0.7239727470772609	0.07893293
Q9NY30	0	0.0684755421681707	0.14811061	0.0	0.1858258128004447	0.1516876154383043	0.0	0.237416	0.1555397706203236	0.2803739
Q3KPI0	0	0.0092482286394472	0.14811061	0.0052493438320209	0.0786255907943869	0.0827844064533698	0.0	0.02483657	0.0256522631526528	0.0034968674
H0YJT2	0	0.96555937760484	0.14811061	0.1666666666666666	0.1819146910114915	0.2524586568660487	0.0	0.9125303	0.9176790942511152	0.03280154
Q14957	0	0.122891445259204	0.14811061	0.0606060606060606	0.1216243007573512	0.0661016023900162	0.0	0.012689173	0.0412338620180857	0.038672503
Q9BYS8	0	0.3436097611678008	0.14811061	0.0581395348837209	0.1856494950847165	0.0933356187603648	0.0	0.058758736	0.3547235349651259	0.3282062
P22531	0	0.0368098634576896	0.14811061	0.0	0.4211972663108111	0.4580555744697885	0.0	0.0002784431	0.0819361105360943	0.14591551
Q16600	1	0.0115725789683358	0.14811061	0.0051671732522796	0.1688391195190736	0.0718665769589449	1.0	0.0029485821999999	0.0377628039994705	0.008692386
Q9H6S8	0	0.516778159581321	0.15373643	0.3333333333333333	0.4438175211377433	0.5124583281985877	0.0	0.530402	0.5094007812161825	0.82382303
Q02962	0	0.2060629043117653	0.14811061	0.0196078431372549	0.2077129592688702	0.1282735319547324	0.0	0.0409300629999999	0.5550895272070595	0.122776136
Q86UK5	0	0.212108192025251	0.14811061	0.0	0.3650011392818833	0.1734874317205697	0.0	0.06577626	0.7008238845760419	0.23062292
Q7Z407	0	0.207455135434249	0.14811061	0.0142857142857142	0.348305970741024	0.1067366581633282	0.0	0.0897491	0.7260791108460225	0.46991348
Q9H2X3	0	0.1400611934734608	0.8957629999999999	0.008	0.1126268273075507	0.08498153936712	0.0	0.027663708	0.0547298711449278	0.1427458999999999
Q9NQV8	0	0.1329529038619284	0.14811061	0.0181518151815181	0.4297828864883505	0.0997985033951654	0.0	0.1815001	0.2366624070471123	0.14591551
Q68DQ2	1	0.1969682531407111	0.14811061	0.0	0.3645182038488275	0.3186222396372754	1.0	0.043083906	0.2984853242171962	0.91800433
Q9NQV5	0	0.415477115533162	0.14811061	0.0555555555555555	0.1294776495933998	0.1214759490247215	0.0	0.13384545	0.6216873394031049	0.26334137
Q9UBY8	0	0.0035969069452355	0.14811061	0.1428571428571428	0.2905596975833709	0.1282119109958174	0.0	0.016507924	0.0101554591816169	0.0011987699
P50120	0	0.929004891003256	0.14811061	0.0	0.4739751380237693	0.1978104309187776	0.0	0.6183328	0.8211450675591453	0.25048038
Q71UM5	1	0.3664410731540343	0.14811061	0.1818181818181818	0.921535451064424	0.9824888941422334	1.0	0.2624544	0.2665159964998296	0.06667985
Q969W3	0	0.4248687605732784	0.17985794	0.2727272727272727	0.8194435196623863	0.7117428689433052	0.0	0.1841219	0.5748312107435781	0.081330694
Q75MR5	0	0.0928976453756915	0.14811061	0.0	0.1380552914788591	0.1858779380479232	0.0	0.026766032	0.2084536267416695	0.04612983
Q9Y6Q9	0	0.5819557167618471	0.14811061	0.0714285714285714	0.4838335764315578	0.4244707106079595	0.0	0.431446	0.430716034813678	0.11695165
Q53GT1	0	0.0294473607180502	0.14811061	0.0095693779904306	0.6119560205242296	0.5160912453464901	0.0	0.0044279396999999	0.0677611357194662	0.098764524
P07954	1	0.8405194780842862	0.4122202	0.0	0.7954969723998659	0.8209084255233291	1.0	0.38405567	0.8395344251807453	0.9373228
Q9UJC5	0	0.5767095241201201	0.14811061	0.2352941176470588	0.7772093056383231	0.69886175164047	0.0	0.1282559	0.6517918373153618	0.14591551
Q8IYI6	0	0.6869522881749596	0.14811061	0.1428571428571428	0.2230498272659206	0.1469430893801428	0.0	0.24363592	0.6466514203461694	0.14591551
Q6UVK1	0	0.1851462529243903	0.16101766	0.0	0.4697201246312457	0.3003897963535216	0.0	0.0060797036	0.5561680404737205	0.024393387
Q8IXW6	0	0.61945073715413	0.79991645	0.0	0.2564965264027886	0.2906855615477279	0.0	0.40558755	0.8800837304069186	0.008512583
Q8IZ57	0	0.0901249334492622	0.14811061	0.0	0.1162842494854967	0.0796274761350228	0.0	0.017735451	0.2608061758608819	0.14591551
P35680	0	0.5907417745733012	0.14811061	0.08	0.1616380111308517	0.1259303068626732	0.0	0.043138325	0.3424098164462393	0.011728766
P14222	0	0.4539124240957097	0.14811061	0.0	0.1243313978940844	0.0636531335457478	0.0	0.0039957464	0.2579871671471979	0.005207579
Q15382	0	0.1736183940919879	0.14811061	0.0129032258064516	0.2074587156217337	0.1205867099098027	0.0	0.030332714	0.2915196633330532	0.0131690319999999
Q10471	1	0.6554310099975096	0.14811061	0.04	0.6752674752798637	0.5715236017463962	1.0	0.0067905783999999	0.4282420923410724	0.14591551
Q9P2M7	1	0.9145254407868614	0.6946428000000001	0.1052631578947368	0.6368357802601521	0.6607145715160426	1.0	0.067982286	0.7455885680533859	0.9697267
Q9NTJ4	0	0.0917955730642643	0.14811061	0.0	0.5	0.3758904371766992	0.0	0.029402286	0.2317828217702075	0.02275765
P27487	0	0.2116507485375488	0.14811061	0.0833333333333333	0.0677327282833533	0.0485749300838014	0.0	0.20641631	0.2752481975992402	0.5355346
Q10713	0	0.2823672588984426	0.14811061	0.125	0.3797239535902507	0.3644864692500929	0.0	0.3370332	0.5295213172509671	0.0059280423
Q9UHN1	0	0.3701998485424854	0.18908027	0.1	0.6000631345102603	0.926190517075736	0.0	0.16351873	0.5873853305164287	0.048547197
O15305	0	0.8455329523553325	0.3688465	0.1428571428571428	0.0543596432514087	0.0515604119671121	0.0	0.1052604	0.8124219853816211	0.6660297
Q99623	0	0.6426580631337317	0.14811061	0.1666666666666666	0.8696931538640177	0.8104938488643373	0.0	0.73837423	0.7740033556513013	0.13734017
Q8N9R8	0	0.5183783773876243	0.14811061	0.1428571428571428	0.7004861596685258	0.8075249612001637	0.0	0.0254547	0.5779627203467101	0.14591551
Q8TB24	0	0.2664879062931747	0.14811061	0.1739130434782608	0.2695213947789626	0.2704142776489326	0.0	0.015861154	0.2887158223795218	0.06674264
Q5SQN1	0	0.0324873399314001	0.14811061	0.0	0.1845550807872869	0.0848687489490051	0.0	0.002188772	0.1282817275520397	0.020811591
P21506	0	0.0216521694802151	0.14811061	0.0086410054988216	0.2978149138476001	0.2881061214792985	0.0	0.0032583773	0.0445024020473154	0.06769999
P24752	1	0.7525716561660748	0.14811061	0.1818181818181818	0.9172203979682904	0.8603809406233152	1.0	0.76913226	0.7452518973552397	0.8862675999999999
Q8WW14	0	0.2372417263250409	0.14811061	0.1666666666666666	0.1315441866390755	0.0370842215418349	0.0	0.23616764	0.4825621867198528	0.012094772
Q02252	1	0.6065186206521456	0.14811061	0.0	0.3635248757358291	0.3630732965587416	1.0	0.4964295	0.7508179316060215	0.033007447
H0YNH1	0	0.020731281939934	0.14811061	0.0	0.3117609628981498	0.3595727315872151	0.0	0.013473362	0.0332137342761671	0.016986696
P98179	1	0.8738684993664394	0.94943523	0.9959016393442623	0.924591175347022	0.9861824757414838	1.0	0.99809283	0.9071072920027892	0.7541351
Q96HM7	0	0.2388982584773241	0.14811061	0.0833333333333333	0.0585233416735728	0.035164472106648	0.0	0.096841544	0.1633450732952864	0.09837913
A8MQ03	0	0.0185259213344555	0.14811061	0.0714285714285714	0.0987360563808888	0.0854223500257432	0.0	0.0037525594	0.0534815106373743	0.019062277
Q8NCK7	0	0.0225945718310447	0.14811061	0.0384615384615384	0.1687309014100328	0.1655655807101893	0.0	0.0184089539999999	0.010630269625523	0.01716196
A0A0A0MS80	0	0.0730651220822137	0.14811061	0.1666666666666666	0.1302963159435979	0.1397645802320724	0.0	0.037645757	0.1371024757266307	0.0054992819999999
Q9UGR2	1	0.2448382546530672	0.14811061	0.3066666666666666	0.8333848799999936	0.8599810537668554	1.0	0.67157257	0.3209654946220429	0.43536687
Q6UWL6	0	0.0702293024126602	0.14811061	0.0036363636363636	0.4414874612466472	0.2708195969357535	0.0	0.008368343	0.1211894199023664	0.14591551
Q5EE01	0	0.6171710648910586	0.14811061	0.1111111111111111	0.4605365420262173	0.160290558959145	0.0	0.7172706	0.7093844845104842	0.017446637
Q52LR7	0	0.6026882443130347	0.8945301	0.0	0.6038965466667399	0.5565565778011757	0.0	0.06103939	0.3206501112031585	0.39239267
Q8WUJ3	0	0.2984804765867893	0.4396023	0.0	0.3292902721494059	0.4852210348995304	0.0	0.12748238	0.6232095248621333	0.28787047
Q9UDV7	0	0.0802717925920619	0.14811061	0.0055889049886151	0.4055966825322351	0.5	0.0	0.0228391589999999	0.3802721105424674	0.014707448
Q96A49	0	0.3493627733344395	0.14811061	0.0	0.638955207399543	0.5780129315272825	0.0	0.619256	0.7319250232213682	0.24089734
Q96A46	0	0.3827227869111552	0.14811061	0.0578512396694214	0.1393919325950494	0.1270432413633481	0.0	0.112826556	0.4236899946323248	0.16948615
Q96A44	0	0.3470065750565713	0.93477917	0.081081081081081	0.4542500611886157	0.361930246148978	0.0	0.40307763	0.2415195314062028	0.83156204
P63165	1	0.8146186840915403	0.14811061	0.4285714285714285	0.6528866502400906	0.7094644773015404	1.0	0.52188104	0.6949645939217344	0.020210434
Q9HDD0	0	0.4056683002962357	0.14811061	0.0666666666666666	0.1312111479989992	0.153379982929737	0.0	0.02537182	0.4448054027592319	0.048644807
Q9BSU3	0	0.2919229033772278	0.14811061	0.1	0.1157534468775493	0.2921642778623483	0.0	0.40335196	0.2928663401617401	0.89593387
E9PAV9	1	0.7913300116083024	0.16103262	0.4	0.41941823368492	0.6466232604572776	1.0	0.6881556	0.7749916506884322	0.16163793
P30536	0	0.018853416477334	0.14811061	0.125	0.0406630394965828	0.0476944895999692	0.0	0.0023172796	0.018104474666856	0.011712864
Q9ULL4	0	0.1229286788767364	0.5368128000000001	0.0204081632653061	0.8244759763740607	0.8181692318446042	0.0	0.0009938478	0.2736922324055114	0.7872224
A6NLX3	0	0.0380219678726697	0.14811061	0.0857142857142857	0.2938969846818237	0.2177249630371053	0.0	0.09845728	0.0900381184868814	0.14591551
Q9HCB6	0	0.0509192028275248	0.14811061	0.0	0.0908472873540876	0.0854967914777387	0.0	0.027347326	0.0834729134338009	0.043795757
Q8N8M0	0	0.3327464061393857	0.14811061	0.3333333333333333	0.2514314944021278	0.3857394097890076	0.0	0.29367608	0.319219467384878	0.36240518
O00634	0	0.0145707211737837	0.14811061	0.0	0.1463945244175238	0.0736553712533403	0.0	0.009670228	0.0239020987300079	0.0061024074
P13688	0	0.0780263076632098	0.14811061	0.0031847133757961	0.5149255567752067	0.4092261308606453	0.0	0.012254506	0.1776764300905065	0.05115834
Q6SPF0	0	0.5968159326427803	0.14811061	0.0526315789473684	0.36643479543293	0.3508642381545649	0.0	0.054774165	0.2626566547042629	0.07526998
Q0VFX4	0	0.1286946848946465	0.14811061	0.1666666666666666	0.1320200848172322	0.1169542566775782	0.0	0.007844567	0.0280273549809978	0.0076111406
Q9BUN5	0	0.1083436399101255	0.14811061	0.0	0.0933815029681181	0.0520874827102857	0.0	0.11382568	0.2173811104625516	0.024626931
Q9UPT9	0	0.0805186217886537	0.15423326	0.0285714285714285	0.3824385345984068	0.3365255973455106	0.0	0.10828179	0.1182805262034157	0.41667154
E7EWD6	0	0.1217655776553468	0.14811061	0.0769230769230769	0.3439692875418633	0.517372215398981	0.0	0.17963317	0.8330298968571767	0.094144985
Q96H55	0	0.2432259425116207	0.14811061	0.1	0.6482372914245698	0.3165843610712603	0.0	0.43930238	0.1803040514025	0.1490099
Q9BW91	0	0.4725946882121848	0.14811061	0.125	0.327915041172411	0.1582370796202691	0.0	0.1521596	0.5201511453182982	0.08276664
Q08648	0	0.1255597558918453	0.14811061	0.0	0.1835361454426436	0.2723228339273017	0.0	0.01142028	0.1515291937158164	0.02042823
Q96EQ0	0	0.2155535897920536	0.14811061	0.075	0.3357004556987405	0.2843370798229849	0.0	0.24311006	0.3285354508332371	0.032869563
A1A580	0	0.0040693982212104	0.14811061	0.0	0.0916142618923578	0.0317313210365407	0.0	0.0029951632	0.0105886193565526	0.006384106
Q9BT22	0	0.2326725320876568	0.14811061	0.0	0.7522394447005941	0.7790318181669327	0.0	0.0435542759999999	0.0886138630227778	0.0035860329999999
P10243	0	0.3583435307021231	0.14811061	0.0967741935483871	0.2831209056946142	0.663059343179359	0.0	0.06006089	0.5344522073008462	0.30778387
P10242	0	0.202324522569422	0.14811061	0.1935483870967742	0.5	0.6076018010131476	0.0	0.02432859	0.5668248657774486	0.03750488
A8MXV4	0	0.0248166357125689	0.14811061	0.125	0.2597553830479204	0.2815993212568306	0.0	0.0409451429999999	0.0532710279193571	0.0051511563
O15391	0	0.2869052323356876	0.14811061	0.0110593713620488	0.4091587789914031	0.0903269591499928	0.0	0.17119205	0.333671486505839	0.07087162
Q86UP0	0	0.0540405233192239	0.14811061	0.0168067226890756	0.2735195569580098	0.1556127101839406	0.0	0.038370132	0.1280504831927914	0.005192589
Q86XP3	1	0.9803563065296328	0.97875136	0.6923076923076923	0.9310197391826446	0.987678120341845	1.0	0.99412435	0.8861156058576142	0.930903
Q9BXV9	0	0.7180463046344474	0.19441348	0.0	0.6756071881945859	0.6060365518844132	0.0	0.32412338	0.3971823612457127	0.7107095999999999
Q8IVP9	0	0.0364065908840951	0.14811061	0.0072408536585365	0.1379198579816571	0.0878403184431221	0.0	0.006928563	0.0955378363458986	0.09214405
Q7Z5N4	0	0.1627382302449145	0.2787265999999999	0.0134465675866949	0.58865834214227	0.2440917085318809	0.0	0.0548943879999999	0.7196608926191971	0.5413209
Q24JU4	1	0.8632818603152751	0.9816429	0.0	0.2353347529185132	0.3606131684987189	1.0	0.9958401	0.7370675641541514	0.74485
P49116	0	0.1271181324451532	0.14811061	0.0721649484536082	0.6554101569325537	0.4883218550019264	0.0	0.0070335865	0.202208740676504	0.017138971
Q76LX8	0	0.0378570300694044	0.14811061	0.0	0.1930906816161757	0.0646175639167591	0.0	0.0021015704	0.0712916684850092	0.012401106
Q92626	0	0.0495935571020598	0.14811061	0.0197409006785934	0.5204284581366339	0.6668876207822202	0.0	0.018562078	0.6362277543146138	0.14511402
Q9BSH4	1	0.3485546694720829	0.60468924	0.2857142857142857	0.1480436076818477	0.1636177352191886	1.0	0.36409098	0.5907407856158563	0.14591551
O76021	1	0.8928624540898336	0.14843664	0.1666666666666666	0.9539575996166028	0.9908454158160276	1.0	0.94886196	0.5272639881925376	0.13681172
Q14596	0	0.0745261244539189	0.14811061	0.05	0.7542424652961895	0.7152622902805976	0.0	0.07725227	0.8352170066675547	0.038307883
Q14592	0	0.0137658723820975	0.14811061	0.0084550345887778	0.3413315158429202	0.2368773282559918	0.0	0.0033287108	0.092382889095609	0.010186231
Q14593	0	0.0240171714273438	0.14811061	0.0090940888422525	0.346431948172393	0.2056826441030288	0.0	0.006593406	0.1279303918377284	0.11975701
Q8NBW4	0	0.0359252892917776	0.14811061	0.0	0.1259503243137592	0.0747618786117191	0.0	0.024801046	0.0270624511094147	0.03364322
B2RNN3	0	0.7019447353920943	0.14811061	0.0131147540983606	0.1669545473983602	0.2039855949273366	0.0	0.035897136	0.4433411325882258	0.26577154
O75717	1	0.7883863043084882	0.18156892	0.1882022471910112	0.8246250648952687	0.9155413125218638	1.0	0.57988775	0.5812648004509079	0.32367453
O75716	0	0.103705512226869	0.14811061	0.0331950207468879	0.0984672136919082	0.0912764440632162	0.0	0.028387636	0.0906584021567723	0.016114755
